CensusTract,TotalPopulation,Ozone,PM25,DieselPM,DrinkingWater,Lead,ToxRelease,Traffic,GroundwaterThreats,HazWaste,ImpWaterBodies,SolidWaste,Education,LinguisticIsolation,Poverty,Unemployment,Asthma
1443,3084,0.03,8.166561874,0.012,194.45,45.39,291.8359985,1068.80254,0.0,0.0,0.0,0.0,4.6,2.3,13.9,3.1,13.45
1444,2516,0.028,8.556694516,0.118,257.97,67.07,464.0333354,661.5856794,0.2,0.0,0.0,0.0,4.0,2.6,10.9,7.2,25.93
1446,5475,0.029,8.990640239,0.176,194.87,29.02,738.7353516,923.4895266,0.0,0.0,0.0,1.0,1.8,0.6,10.1,1.6,23.82
1447,1795,0.029,9.074494233,0.254,108.41,56.62,700.9519857,469.4575602,2.0,0.0,1.0,0.2,2.8,1.8,3.9,4.3,29.98
1448,5375,0.036,8.152884657,0.228,317.16,34.3,214.9209951,1247.896207,9.75,0.0,0.0,0.0,1.9,8.5,5.0,3.3,13.01
1449,3344,0.028,8.482981865,0.126,257.97,57.32,479.785675,746.8476212,1.2,0.01,0.0,0.0,8.2,12.5,13.0,3.5,16.09
1450,3936,0.039,8.258575338,0.06,289.69,35.08,61.2605006,523.4019111,3.5,0.0,0.0,0.0,4.2,4.1,10.7,4.0,36.44
1451,6284,0.03,8.475856047,0.065,194.45,42.18,595.6110026,1362.966121,5.35,0.0,11.0,2.5,2.7,1.6,9.9,3.6,10.89
1452,2959,0.039,7.282084523,0.029,537.82,34.69,60.5351664,147.6689744,16.2,0.0,3.0,6.0,1.7,0.0,9.6,6.8,10.97
1454,7506,0.039,8.566895158,0.068,108.41,5.15,439.9226685,1746.429123,1.5,0.0,0.0,0.0,2.1,5.2,7.0,3.4,17.58
1455,5073,0.04,8.260503938,0.002,251.29,25.5,625.8656616,554.2805133,6.75,0.0,4.0,0.1,3.0,0.7,6.0,1.5,35.26
1456,1823,0.03,7.833903264,0.003,523.87,53.24,257.6790008,115.0128727,0.0,0.0,3.0,5.0,0.7,0.9,25.3,1.7,8.9
1458,6610,0.029,8.332911222,0.054,193.67,37.24,868.2216796,1349.790566,11.0,0.05,10.0,0.0,0.9,3.5,8.5,5.8,13.89
1459,3095,0.028,8.60864157,0.199,257.97,54.59,485.2083232,572.3585261,0.5,0.0,0.0,0.0,0.4,0.0,3.9,2.9,23.2
1460,5577,0.041,8.471058818,0.116,403.78,30.95,146.9663315,1049.041443,10.0,0.0,2.0,0.0,1.3,4.2,10.6,2.9,25.1
1461,3886,0.039,8.154761551,0.084,258.38,7.26,134.4333343,2160.26177,3.5,0.01,0.0,0.0,2.8,2.8,5.8,5.9,19.14
1462,5228,0.03,8.201260033,0.013,194.45,55.52,354.7970072,1076.846919,0.0,0.0,1.0,0.0,1.4,3.1,8.4,3.4,20.78
1463,6975,0.03,8.166922332,0.033,626.46,31.47,136.1233317,1068.051288,0.0,0.0,0.0,0.0,1.1,1.9,14.4,3.3,17.95
1464,3783,0.028,8.5944072,0.311,257.97,58.5,486.0180054,344.8312377,3.9,0.25,0.0,0.0,2.6,1.3,7.7,5.4,19.15
1465,2079,0.029,9.118678198,0.206,108.41,55.02,660.0,375.2320435,14.0,0.0,1.0,0.0,1.9,0.0,4.0,3.2,42.48
1466,4688,0.03,8.9057603,0.108,195.49,43.35,637.2333273,343.4144854,2.3,0.0,1.0,1.0,0.9,1.3,10.0,5.4,33.75
1467,3413,0.028,8.568936646,0.257,257.97,46.92,525.4473266,460.7856433,7.1,0.3,0.0,0.0,3.1,2.2,16.5,0.9,27.64
1468,4036,0.043,8.292561523,0.063,604.23,9.54,85.5109329,595.821655,0.75,0.0,1.0,0.0,6.1,1.2,5.0,1.3,30.94
1469,3606,0.032,8.088716426,0.135,643.17,47.24,88.3749339,565.4838347,11.5,1.685,3.0,0.0,0.8,0.8,6.0,5.2,26.74
1471,3636,0.03,8.182153049,0.168,216.64,61.89,98.2791977,886.3015237,47.3,0.685,0.0,0.0,2.4,0.0,9.4,5.2,17.94
1472,5669,0.037,7.470062653,0.019,586.42,27.23,228.01533,402.5627935,30.0,0.0,8.0,0.0,1.7,5.6,3.3,2.2,11.38
1473,3644,0.036,7.978463731,0.106,280.78,58.95,310.7103271,526.9776593,25.0,0.0,5.0,0.0,3.3,5.8,4.0,3.2,7.52
1474,4338,0.04,7.899214194,0.032,289.69,23.47,43.68116763,494.7828974,15.0,0.0,1.0,1.5,3.0,2.2,2.3,1.3,17.74
1475,3194,0.03,8.335369809,0.029,194.45,52.38,376.0333252,1160.018264,2.0,0.0,0.0,0.0,1.6,0.6,10.3,6.3,14.13
1477,6487,0.032,8.722196861,0.044,108.41,33.5,649.236674,519.2104696,13.0,0.0,2.0,0.0,0.4,4.7,12.9,6.4,10.12
1480,5545,0.04,7.736306402,0.079,289.69,20.34,33.31856663,178.6454483,0.0,0.0,1.0,0.0,1.4,5.9,6.0,5.8,18.02
1481,4579,0.034,8.095510822,0.186,413.24,29.87,113.7049993,1016.700101,9.0,0.0,0.0,0.0,2.8,2.5,6.6,5.0,7.95
1483,3260,0.028,8.60864157,0.203,257.97,54.27,501.8063354,488.9415768,1.2,0.01,0.0,0.0,2.2,0.0,10.7,3.1,20.48
1484,6953,0.03,8.137332291,0.021,196.75,43.35,215.5356598,724.867757,31.5,0.5,1.0,0.2,4.9,0.9,10.9,2.2,24.25
1485,3714,0.039,7.964019351,0.065,289.69,31.74,61.5157,510.5857842,4.0,0.135,0.0,0.0,2.4,4.6,8.4,3.5,17.02
1486,3437,0.029,9.246029342,0.554,108.41,44.59,804.7403564,933.0045294,11.95,0.0,0.0,0.0,1.1,1.9,2.5,4.4,18.62
1487,2661,0.028,8.735282433,1.355,257.97,59.41,652.8440043,805.0013288,13.05,0.3,11.0,0.0,0.6,1.1,6.6,4.1,14.46
1488,3880,0.031,8.781468509,0.063,197.66,42.33,702.2013346,1214.412194,0.0,0.0,2.0,2.0,0.8,1.3,6.6,5.6,11.61
1489,2121,0.03,8.844592768,0.071,108.41,48.16,875.292684,1295.411557,0.0,0.0,8.0,2.0,2.5,0.0,7.7,1.8,15.06
1490,5238,0.037,8.080219082,0.176,289.69,27.83,314.4416707,1203.734979,8.75,0.0,0.0,1.0,3.4,9.2,5.0,3.2,9.08
1492,2665,0.035,8.437579892,0.019,185.81,32.83,495.1326599,194.4244194,0.0,0.01,0.0,0.0,7.8,4.7,9.8,3.4,28.26
1493,4908,0.03,8.191091911,0.074,648.45,44.32,118.0866674,490.8102893,18.75,0.0,0.0,0.0,2.3,2.6,3.9,5.3,20.52
1495,2474,0.036,8.092489094,0.068,614.7,44.02,268.159668,630.8747162,0.6,0.0,4.0,0.0,2.2,3.9,6.0,5.6,13.01
1496,1941,0.035,7.969410414,0.192,421.97,49.13,145.1846669,496.7983973,0.0,0.1,5.0,0.0,1.2,2.5,5.4,5.7,12.69
1497,2731,0.03,8.332940862,0.082,761.35,50.62,253.102005,1137.352502,0.0,0.0,3.0,0.0,1.6,3.1,4.8,3.8,27.33
1498,2869,0.031,7.949676125,0.114,530.11,50.56,95.0565999,538.935148,23.0,0.26,0.0,2.0,1.4,2.6,3.4,5.0,11.6
1499,4332,0.028,8.616606721,0.691,257.97,55.61,457.0906677,521.8071333,4.2,0.125,0.0,0.0,2.5,1.3,7.8,4.0,26.68
1500,3856,0.029,8.991356734,0.091,108.41,59.92,1238.228658,283.2479183,5.25,0.1,12.0,0.0,1.9,0.0,6.6,2.6,21.56
1501,2785,0.039,8.370782685,0.214,289.69,65.59,81.67643227,1003.306689,11.5,0.0,1.0,1.0,4.9,1.1,9.9,2.0,22.17
1502,6938,0.036,8.736209386,0.034,259.42,13.35,1177.752706,436.6591933,0.0,0.0,1.0,0.0,1.7,0.6,5.1,5.1,36.88
1503,3439,0.029,9.047115485,0.15,108.41,59.76,1270.328329,352.6814509,16.65,0.0,12.0,0.0,0.9,0.9,5.8,2.7,26.24
1504,5348,0.033,8.251652428,0.116,365.73,48.96,90.56203457,727.2715738,87.55,0.04,2.0,0.0,0.5,2.7,8.1,2.1,13.72
1505,8342,0.041,8.338741254,0.005,370.61,6.23,331.6820018,413.8240456,0.0,0.0,0.0,0.0,4.2,9.7,5.9,4.2,14.14
1506,6768,0.031,8.092284255,0.032,669.44,54.11,93.48246767,302.4434555,2.5,0.0,0.0,0.0,2.5,1.7,3.7,3.2,31.16
1507,3942,0.03,8.435396586,0.04,194.45,53.28,414.426,580.63891,3.5,0.05,1.0,2.0,1.7,0.5,8.9,3.2,20.55
1508,3842,0.036,8.558745232,0.069,108.57,37.63,552.5036519,2005.896159,0.2,0.1,0.0,0.0,0.9,0.6,4.7,5.2,13.58
1509,5530,0.029,8.286020581,0.061,725.57,40.54,252.4803314,781.0955822,17.45,0.0,3.0,0.0,2.9,5.2,3.9,3.6,18.63
1511,11597,0.041,8.417757858,0.004,289.06,8.45,444.5093282,816.9294185,0.0,0.0,0.0,0.0,4.1,5.9,7.3,2.7,16.57
1512,2946,0.035,7.938420711,0.184,280.78,36.92,475.502004,1730.206602,12.5,0.0,5.0,0.0,0.0,3.2,7.7,4.3,8.54
1513,7506,0.041,8.381176396,0.016,369.42,4.63,307.5220032,513.496858,0.0,0.0,0.0,0.0,1.8,4.8,2.9,2.2,20.92
1514,3836,0.037,8.679276242,0.071,254.18,44.72,691.0509847,1907.601713,0.0,0.0,0.0,0.0,1.1,2.2,6.4,2.4,27.42
1516,7288,0.03,8.196888366,0.015,193.66,49.49,301.6466726,1178.828861,1.0,0.0,1.0,2.0,4.9,2.6,6.5,3.8,13.36
1517,3087,0.036,8.029604005,0.056,638.32,40.14,192.8283386,727.5094997,9.0,0.0,4.0,0.0,1.5,3.9,4.7,3.8,13.01
1518,4316,0.031,7.967926605,0.137,631.03,38.3,87.5040665,615.1164245,35.0,0.35,0.0,2.2,1.8,0.0,8.7,4.2,11.5
1519,2837,0.031,8.692881662,0.011,295.89,25.8,614.7223409,346.7847033,3.0,0.0,1.0,0.0,2.5,0.0,7.2,3.7,11.53
1520,2100,0.03,8.87757282,0.064,108.41,56.68,1179.424662,126.8214851,0.0,0.01,2.0,0.0,1.6,0.7,3.9,6.0,17.88
1521,3325,0.03,8.259799486,0.06,216.64,62.53,106.3213323,1023.293022,17.3,0.025,0.0,0.0,1.3,1.4,2.9,2.5,23.1
1522,4158,0.04,7.8929415,0.112,289.69,32.88,38.1391322,617.4037139,0.0,0.0,1.0,0.0,5.5,8.2,5.3,1.8,18.02
1523,2645,0.029,8.288993046,0.067,424.25,57.37,252.9393311,856.7441632,24.3,0.0,10.0,0.0,2.6,2.4,3.1,2.4,21.78
1524,5432,0.03,8.037627791,0.026,667.74,38.17,105.4873352,1387.217245,0.0,0.05,0.0,0.0,3.9,0.9,8.9,5.0,14.06
1525,1783,0.03,8.209036354,0.018,216.64,40.42,107.3589986,810.9509206,0.0,0.0,0.0,0.0,1.7,0.9,5.4,4.3,23.1
1526,4991,0.037,8.161826932,0.061,289.69,24.0,188.0799968,482.6788489,0.0,0.0,2.0,0.0,2.1,11.0,5.3,2.5,16.56
1527,2399,0.039,7.624871183,0.077,289.69,30.97,97.84949747,531.7690217,11.5,1.05,2.0,0.0,2.4,1.4,5.8,4.5,14.09
1528,4345,0.028,8.608130781,0.153,257.97,32.99,466.5370076,435.0560174,0.2,0.0,0.0,0.0,2.6,3.6,12.7,5.8,26.14
1529,5707,0.029,8.561184544,0.048,194.45,41.23,1123.851654,1298.27788,0.0,0.0,11.0,0.0,1.6,0.8,5.6,4.6,15.63
1531,2949,0.028,8.60864157,0.231,257.97,55.19,501.7599894,514.3372739,2.0,0.025,0.0,0.0,1.5,1.0,8.9,3.6,24.92
1532,6206,0.035,8.684542578,0.027,252.73,25.17,859.9753418,501.9437954,4.0,0.0,2.0,0.0,1.9,0.7,8.3,3.7,22.05
1533,5134,0.041,8.355584747,0.004,108.41,6.49,461.702006,953.6573775,0.0,0.0,0.0,0.0,0.5,2.1,4.1,1.3,17.62
1534,3012,0.031,8.0985,0.049,383.13,62.63,92.53546397,343.9131949,11.95,0.16,0.0,0.0,3.4,2.8,10.6,3.5,19.53
1535,5574,0.038,8.520679572,0.027,135.82,18.44,614.0163472,1742.00221,2.0,0.0,1.0,1.0,0.9,3.3,5.4,2.2,15.15
1536,3283,0.03,7.761942255,0.01,286.82,59.36,208.1213277,308.7298502,0.0,0.0,3.0,0.0,5.3,0.0,15.7,2.1,8.75
1537,4914,0.04,8.491588108,0.029,194.76,20.2,398.2783305,396.0425453,3.0,0.0,0.0,0.0,3.8,2.0,8.9,4.0,23.97
1538,3174,0.04,7.735202499,0.082,289.69,20.13,37.44693373,774.9170336,0.0,0.0,2.0,0.0,1.7,7.0,7.9,4.8,18.02
1539,6595,0.04,8.447741062,0.016,287.17,2.71,425.713328,619.6560359,3.0,0.0,0.0,0.0,2.3,5.2,6.2,2.3,19.22
1540,2721,0.035,7.216775925,0.014,720.48,21.84,427.9733378,795.737717,1.25,0.16,16.0,3.0,1.0,2.2,8.0,2.0,7.16
1541,4673,0.031,8.102207617,0.038,394.72,60.35,93.83733367,249.8216335,2.0,0.1,0.0,0.0,4.7,0.5,7.5,3.4,21.43
1542,2666,0.03,8.854952577,0.052,108.41,56.8,1316.184692,251.625071,2.0,0.11,2.0,0.0,0.8,2.0,10.7,5.0,16.25
1544,7512,0.039,8.414247132,0.033,108.41,12.15,503.4259949,774.7786363,1.0,0.0,0.0,0.0,0.9,0.3,3.4,5.1,15.62
1545,4296,0.034,8.01510709,0.054,280.78,34.58,140.2206675,720.082333,16.0,0.0,4.0,0.0,1.5,3.8,5.9,3.6,9.0
1546,3625,0.034,8.156226298,0.169,314.36,36.46,108.0515671,995.9812391,10.0,0.0,4.0,0.0,0.4,3.3,6.0,1.3,9.29
1547,2393,0.034,8.497992269,0.004,392.95,21.49,494.2526652,258.6856131,6.3,0.0,3.0,0.0,3.5,4.8,7.1,1.9,19.89
1548,6314,0.03,8.266818162,0.039,299.48,40.3,256.1349996,850.6649299,0.0,0.0,1.0,0.0,4.0,3.2,5.0,2.7,21.73
1549,3698,0.029,8.997829238,0.034,108.41,56.56,1028.604675,158.2547359,7.8,1.825,2.0,0.0,0.5,0.6,11.3,4.2,14.78
1550,3588,0.036,8.814126773,0.023,253.85,38.62,860.947001,489.4162601,0.0,0.0,1.0,0.0,0.8,2.9,11.6,3.0,24.19
1551,2963,0.039,7.900054579,0.172,289.69,40.52,82.6624985,1443.132779,42.0,0.66,1.0,0.0,2.6,0.8,7.9,1.8,15.56
1552,6404,0.029,9.206097062,0.078,108.41,56.74,712.0756734,215.4249782,24.6,0.5,1.0,2.0,0.0,0.6,2.8,1.9,27.81
1553,3179,0.038,7.274207443,0.044,597.43,41.19,131.504331,422.8047055,30.0,0.0,2.0,0.0,4.5,0.0,7.2,3.8,8.94
1554,3300,0.03,8.07677857,0.027,584.14,39.64,113.4833323,491.1235444,0.0,0.0,0.0,0.0,1.8,2.9,5.7,2.3,22.37
1557,4692,0.031,7.97570435,0.031,690.45,44.8,99.00889843,934.888032,0.2,0.01,0.0,0.0,0.7,2.8,5.5,2.3,19.64
1559,2650,0.028,8.608130781,0.199,257.97,46.83,478.0456543,555.4041454,0.0,0.0,0.0,0.0,1.2,0.0,8.5,3.2,19.52
1560,7446,0.038,8.489255772,0.088,108.41,29.13,560.7750041,1942.745834,5.75,0.05,1.0,0.0,2.5,0.7,7.3,2.7,12.47
1561,5061,0.03,8.363083255,0.032,194.45,48.68,518.5453288,1093.399165,0.0,0.0,1.0,0.3,1.5,2.1,7.7,1.7,10.17
1562,5873,0.033,8.55875364,0.004,109.45,25.33,561.7043355,519.2478699,4.0,0.1,1.0,0.0,0.4,4.6,7.4,2.4,15.44
1563,4678,0.029,8.287859015,0.021,194.45,50.02,554.8566793,540.0378767,6.3,0.0,1.0,2.2,0.8,0.0,9.2,2.0,15.13
1564,3338,0.034,8.592201723,0.031,111.26,26.33,606.875651,482.1485618,12.75,0.1,0.0,0.0,1.1,1.4,7.5,3.5,15.52
1565,4353,0.032,8.818446543,0.103,108.41,44.88,754.5850016,872.7609108,0.0,0.0,4.0,0.0,1.0,1.7,3.8,2.5,13.12
1566,6191,0.034,8.689217434,0.03,109.48,47.98,672.1113485,530.7025258,6.25,0.0,2.0,0.0,0.3,0.9,4.2,2.2,18.71
1567,6145,0.029,8.415782092,0.036,194.45,56.56,632.9800008,797.9990545,9.0,0.0,1.0,2.0,0.8,0.6,5.4,2.3,14.91
14,4659,0.028,9.237722475,0.891,108.41,72.15,580.1273194,1806.677233,284.95,0.275,17.0,1.2,36.8,25.2,52.7,7.7,
21,4073,0.033,8.96469607,0.139,584.05,35.18,643.7899984,1478.244435,132.0,2.35,14.0,2.5,9.3,4.2,27.7,8.4,
31,2446,0.034,8.974740747,0.398,386.76,62.68,938.0566814,979.7296491,16.2,0.15,1.0,6.0,18.0,16.7,48.9,15.8,
35,3577,0.03,8.499141907,0.235,108.41,81.44,758.8299967,4269.762889,22.8,0.125,11.0,0.2,40.2,12.9,43.8,6.3,
58,4858,0.028,9.253196839,0.537,108.41,90.73,600.5659892,323.6236774,56.9,0.01,11.0,0.0,39.3,24.5,56.4,8.8,
62,4526,0.028,8.768750217,0.207,257.97,58.41,473.2379863,322.291326,26.35,1.525,14.0,8.25,14.7,4.2,52.9,12.7,
117,3584,0.028,8.646736357,0.971,257.97,55.69,597.4153341,726.5055315,6.3,0.435,10.0,0.0,35.6,47.6,62.5,8.7,
135,3891,0.042,8.695332423,0.12,239.04,58.15,261.8096619,503.3501066,23.65,0.15,13.0,0.0,15.2,3.2,23.8,16.1,
156,5156,0.033,8.658961231,1.293,117.42,82.43,500.9579976,1237.476631,41.5,0.025,1.0,0.0,26.8,22.0,39.9,11.9,
164,3089,0.034,9.23902602,0.485,297.4,85.16,923.7973429,1166.59253,15.2,0.05,0.0,0.75,19.4,1.9,42.8,8.0,
165,4755,0.029,9.035752876,0.576,108.41,71.74,1734.602641,2447.139511,30.75,0.0,15.0,0.0,7.2,8.5,26.4,8.0,
173,9917,0.031,7.399981715,0.306,810.09,36.59,0.004853667,1841.321037,112.4,0.0,5.0,6.75,23.4,10.3,50.5,5.7,
219,4962,0.039,8.874183415,0.666,289.69,85.66,90.53646853,1765.959883,44.15,0.05,3.0,0.0,39.4,31.6,53.2,6.5,
226,3764,0.028,9.145700959,0.325,108.41,68.41,1045.125325,909.3878523,60.3,0.98,10.0,0.0,8.3,2.6,28.5,10.6,
280,5156,0.031,8.070443789,0.291,509.69,54.85,127.7663345,1546.329196,46.45,0.0,5.0,2.2,20.9,3.4,34.9,1.8,
282,4893,0.03,9.06598925,0.987,108.41,88.66,2966.663371,482.2053564,5.3,0.0,1.0,0.0,26.7,10.8,47.6,7.5,
303,3816,0.043,8.628832554,0.107,311.75,24.19,232.7798665,484.3347652,40.0,6.05,16.0,0.0,17.9,0.7,14.2,5.5,
310,4926,0.034,8.716672921,0.589,185.81,80.08,711.7816569,3342.745751,8.7,0.05,0.0,0.0,19.9,13.7,28.5,3.0,
336,4746,0.028,8.592444288,0.904,257.97,70.15,495.8073425,802.1071029,33.9,0.52,0.0,0.1,13.6,16.5,32.1,4.1,
358,4320,0.028,8.601749206,1.964,257.97,36.61,571.0069987,1059.738546,25.0,0.675,0.0,0.0,10.6,10.6,32.1,4.3,
364,5196,0.039,8.921240743,0.38,339.61,47.52,74.86683147,4652.054001,2.4,0.0,3.0,0.0,33.8,16.1,31.2,6.2,
381,3561,0.028,8.531924077,1.121,257.97,69.45,500.8990072,2180.001585,27.45,0.72,14.0,3.5,13.3,8.9,20.3,0.7,
422,3186,0.034,8.689043668,0.418,320.24,17.18,555.2516785,2113.371654,37.4,0.32,1.0,0.0,7.7,5.6,9.2,6.2,
434,6745,0.037,8.598181894,0.116,203.34,50.44,184.1453298,1089.923258,16.9,0.23,0.0,0.0,10.2,15.4,18.5,8.6,
443,4238,0.042,8.665959234,0.122,238.46,44.28,479.7983398,572.1084816,9.0,0.0,0.0,1.0,12.6,8.2,29.6,7.2,
451,4228,0.04,8.463748158,0.502,441.69,37.32,59.72463353,2748.647928,1.5,0.0,3.0,2.5,17.1,18.2,21.0,9.8,
458,7158,0.032,7.51852356,0.171,147.72,39.67,0.0109027,1484.571068,55.5,0.035,4.0,0.0,32.7,15.6,42.5,6.9,
476,3356,0.028,8.726242016,0.664,257.97,64.38,658.512675,496.3490268,18.4,1.175,10.0,0.0,25.8,28.0,41.4,5.6,
499,2955,0.028,9.581723377,0.208,108.41,56.24,657.6726685,456.9665814,36.55,0.0,11.0,0.0,6.8,8.6,18.8,4.1,
502,4638,0.028,8.660772738,1.912,257.97,75.64,592.5996704,776.0395751,7.0,0.67,0.0,0.0,8.3,13.5,33.4,0.8,
514,2150,0.034,9.056655581,0.129,297.4,67.71,1005.355326,426.6959648,3.55,0.0,0.0,0.0,11.3,3.0,28.7,6.9,
519,4745,0.032,8.725401848,0.114,106.25,75.24,586.8309936,494.9429139,21.45,0.7,10.0,0.0,9.1,7.8,16.9,2.9,
552,4730,0.034,8.707188818,0.246,185.81,57.7,641.0579834,842.3589382,6.25,0.0,0.0,0.0,13.6,6.8,14.5,4.2,
557,6195,0.038,8.597700047,0.406,289.69,32.97,145.3189341,1884.682919,17.0,0.585,0.0,0.0,6.9,25.8,19.1,5.3,
566,5210,0.038,8.73229098,0.488,289.69,25.75,97.09609983,1577.4673,85.55,0.11,3.0,0.0,11.5,9.8,20.7,3.3,
567,5989,0.032,8.890957662,0.185,318.43,40.58,946.0180053,462.9727938,3.0,0.0,10.0,0.0,14.9,3.0,18.4,7.5,
586,6016,0.031,8.040429163,0.243,647.92,49.94,85.31753287,1504.657689,12.3,0.01,0.0,0.6,14.0,8.3,27.3,2.4,
592,3862,0.034,9.015733614,0.131,611.97,11.42,967.9550171,4704.452048,0.2,0.0,9.0,0.0,5.2,4.8,16.5,8.7,
644,7814,0.037,8.656054503,0.47,203.34,28.0,168.956665,2440.624542,32.75,0.66,0.0,0.0,5.6,6.5,13.5,4.2,
647,4736,0.036,8.613932228,0.269,203.34,17.28,116.5813319,2346.527813,26.45,1.085,0.0,5.75,6.2,6.9,6.4,3.1,
657,5196,0.038,8.526754269,0.695,448.51,39.63,115.4546636,2979.400948,12.2,0.01,0.0,0.0,11.9,8.4,20.9,1.0,
684,5016,0.038,8.583182844,0.119,464.36,15.97,1030.427999,1343.295897,15.75,0.035,7.0,0.1,6.1,2.2,8.3,5.2,
688,6018,0.028,8.631993446,0.264,257.97,81.92,424.6649882,622.5550548,2.0,0.01,0.0,0.0,27.1,17.2,33.0,3.5,
694,4187,0.036,9.720663156,0.104,394.03,19.99,585.4823303,903.527623,10.5,0.0,3.0,0.0,12.7,9.7,30.3,2.2,
708,2636,0.036,10.02996376,0.096,394.03,37.97,639.3146667,640.3936393,3.0,0.1,3.0,0.0,19.6,13.7,23.9,2.7,
716,7933,0.036,8.226931715,0.328,387.25,18.4,137.5453339,1176.416015,87.05,1.06,1.0,0.0,9.7,9.8,11.4,6.8,
728,6030,0.038,8.387334846,0.234,289.69,52.72,103.3881327,2415.65105,9.25,0.0,2.0,0.5,12.1,9.1,24.7,6.4,
740,8293,0.03,8.593889826,0.197,325.94,21.58,321.7353414,1221.678967,26.1,0.375,10.0,0.2,4.1,7.9,10.7,3.3,
759,5039,0.028,8.425126465,0.299,99.58,83.37,324.602005,506.9452796,2.0,0.0,0.0,0.0,20.3,14.1,20.2,2.6,
770,4750,0.034,8.65548356,0.278,203.34,39.31,406.9370016,2364.268853,9.7,0.03,1.0,0.0,5.5,3.7,10.6,6.2,
777,5736,0.031,8.335533509,0.087,172.55,61.19,145.4666697,1605.41151,11.7,0.0,1.0,0.0,19.7,6.5,32.6,5.2,
809,4872,0.04,8.69086754,0.083,388.5,22.02,67.55506517,1397.812063,10.0,0.0,0.0,0.0,14.4,14.2,13.0,8.9,
861,10336,0.037,8.411564486,0.85,426.83,11.54,158.9045614,2522.287189,9.65,3.03,3.0,2.5,2.5,10.8,10.4,1.9,
866,6962,0.039,8.643420678,0.117,289.69,50.2,87.9769999,1547.247452,15.0,1.46,3.0,0.2,5.0,4.4,12.9,5.1,
875,5181,0.038,8.437412775,0.228,289.69,48.5,101.1874008,3262.477499,28.7,0.1,1.0,0.5,6.4,4.5,16.5,2.4,
887,7112,0.029,8.639417068,0.149,257.97,62.03,465.9026642,849.1210879,0.75,0.0,2.0,0.0,12.2,17.0,17.1,6.6,
916,4047,0.029,9.125129571,0.114,108.41,59.24,1025.436992,311.5803925,31.55,0.56,1.0,0.0,5.2,7.4,43.5,6.3,
934,8204,0.031,7.227460082,0.049,147.72,34.1,0.0077051,735.3249899,21.5,0.01,5.0,5.0,13.5,1.0,32.7,5.3,
936,3583,0.04,8.159472133,0.218,289.69,25.86,52.70843377,2130.711365,0.75,0.0,4.0,0.0,8.0,12.2,17.1,5.6,
943,2490,0.028,8.658578026,0.08,465.13,62.42,683.212677,1258.085514,2.2,0.0,10.0,0.0,1.5,4.0,6.8,4.7,
980,4048,0.035,6.560029805,0.056,484.12,56.58,0.175835,632.3598379,25.25,2.0,6.0,0.0,3.7,2.7,18.5,4.3,
987,4077,0.037,8.374065123,0.178,428.22,40.53,141.916331,1205.616762,29.75,0.025,2.0,0.0,0.8,5.0,6.3,4.3,
992,4906,0.033,8.151101944,0.106,612.55,13.98,367.2296702,316.564498,8.5,0.0,3.0,0.0,16.2,1.8,16.3,3.4,
993,3908,0.029,8.549763315,0.159,329.98,59.02,253.6199977,656.2828161,3.2,0.0,0.0,6.0,4.5,5.3,13.6,6.1,
1002,8912,0.028,8.587947299,0.258,257.97,50.52,564.4006755,1045.643092,17.0,0.575,0.0,0.0,5.0,4.9,17.2,11.3,
1024,5622,0.031,7.390942267,0.134,754.95,22.51,0.004056667,1015.796788,20.6,0.01,4.0,0.5,7.4,3.2,18.8,2.9,
1071,3843,0.028,9.369731128,0.327,108.41,62.08,879.3316649,721.5428013,61.0,0.0,0.0,0.0,5.6,1.2,20.9,2.9,
1074,4881,0.038,8.558573248,0.376,218.88,11.87,182.8503316,1189.826228,3.5,0.505,0.0,0.0,3.5,11.4,4.0,3.2,
1107,4181,0.039,8.393553002,0.105,289.69,50.36,68.36246617,957.6774796,10.8,0.0,3.0,0.0,4.1,2.4,8.4,2.1,
1111,6245,0.035,8.39628423,0.069,185.81,28.01,522.607015,953.5464728,1.2,0.1,0.0,0.0,5.5,6.1,20.6,6.9,
1151,4139,0.028,8.692251301,1.295,257.97,51.11,618.0,1164.803498,19.65,0.595,10.0,0.0,0.6,0.6,9.2,3.8,
1156,3088,0.028,9.360530845,0.145,108.41,52.74,785.8699953,799.6617866,54.3,1.025,0.0,0.0,1.3,1.1,9.9,4.2,
1177,5076,0.039,8.204804211,0.208,289.69,50.04,78.4097341,1010.715244,33.8,0.0,1.0,0.0,5.1,4.7,14.0,2.6,
1184,4042,0.038,8.174025565,0.078,289.69,30.06,103.6121318,760.0926389,40.0,0.06,1.0,0.0,7.6,9.3,12.6,6.5,
1191,3034,0.041,7.949568758,0.144,409.31,25.2,30.0221335,578.5730718,6.0,0.025,3.0,0.0,5.3,5.9,5.2,4.8,
1192,5225,0.028,8.583084821,0.278,257.97,55.18,536.0263265,919.0691521,2.2,0.25,0.0,0.0,4.8,0.5,13.1,3.3,
1213,4068,0.038,7.988323818,0.085,289.69,50.26,137.496666,1462.489512,15.0,0.0,2.0,0.0,3.0,4.6,10.0,5.2,
1222,5553,0.039,8.287800199,0.084,289.69,38.07,59.74773403,768.3433836,16.2,0.0,3.0,0.0,5.4,3.4,10.0,7.6,
1224,4403,0.033,7.661353194,0.03,680.94,22.2,261.134669,489.235751,6.25,0.1,5.0,5.25,3.7,0.0,14.0,3.9,
